Elapsed time,LoadExamResultsHomePage (failure),LoadExamResultsHomePage (success),LoadExamResultsHomePage-0 (success),LoadExamResultsHomePage-1 (failure),LoadExamResultsHomePage-1 (success),SearchExamResults (failure),SearchExamResults (success),SearchExamResults-0 (success),SearchExamResults-1 (failure),SearchExamResults-1 (success),SearchExamResults-2 (failure),SearchExamResults-2 (success)
17:18:32.0,7.0,19.0,21.0,5.0,14.0,23.0,38.0,49.0,3.0,33.0,5.0,33.0
17:18:33.0,26.0,,,,,19.0,,,,,,
17:18:34.0,13.0,14.0,52.0,,14.0,16.0,29.0,56.0,,29.0,,27.0
17:18:35.0,3.0,16.0,113.0,,16.0,,18.0,42.0,1.0,17.0,1.0,18.0
17:18:36.0,,6.0,12.0,4.0,2.0,12.0,13.0,2.0,6.0,7.0,7.0,8.0
17:18:37.0,5.0,,,,,10.0,,,,,,
17:18:38.0,24.0,26.0,15.0,11.0,15.0,6.0,42.0,8.0,30.0,12.0,31.0,12.0
17:18:39.0,9.0,100.0,29.0,84.0,16.0,97.0,47.0,12.0,39.0,9.0,38.0,8.0
17:18:40.0,1.0,1.0,,1.0,,63.0,,,,,,
17:18:41.0,9.0,13.0,35.0,,13.0,41.0,19.0,34.0,,19.0,,18.0
17:18:42.0,41.0,32.0,10.0,15.0,17.0,21.0,13.0,9.0,6.0,7.0,6.0,6.0
17:18:43.0,42.0,28.0,2.0,26.0,2.0,48.0,10.0,,10.0,,10.0,
17:18:44.0,52.0,,,,,14.0,,,,,,
17:18:45.0,56.0,41.0,10.0,26.0,15.0,3.0,36.0,4.0,26.0,10.0,26.0,10.0
17:18:46.0,11.0,17.0,49.0,,17.0,30.0,5.0,68.0,,4.0,,4.0
17:18:47.0,4.0,,,,,,,,,,,
17:18:48.0,1.0,13.0,83.0,,13.0,1.0,10.0,34.0,,10.0,,10.0
17:18:49.0,24.0,18.0,112.0,3.0,15.0,,24.0,19.0,3.0,22.0,3.0,22.0
17:18:50.0,8.0,16.0,1.0,13.0,3.0,47.0,28.0,1.0,26.0,2.0,27.0,
17:18:51.0,,,,,,1.0,,,,,,
17:18:52.0,4.0,63.0,18.0,48.0,15.0,1.0,28.0,20.0,18.0,9.0,18.0,11.0
17:18:53.0,12.0,86.0,11.0,68.0,18.0,23.0,26.0,36.0,9.0,17.0,9.0,16.0
17:18:54.0,65.0,,,,,73.0,,,,,,
17:18:55.0,1.0,9.0,4.0,,9.0,16.0,7.0,18.0,,7.0,,7.0
17:18:56.0,11.0,31.0,7.0,12.0,19.0,10.0,18.0,26.0,12.0,6.0,12.0,6.0
17:18:57.0,20.0,10.0,1.0,8.0,2.0,74.0,27.0,,28.0,,27.0,1.0
17:18:58.0,48.0,,,,,8.0,,,,,,
17:18:59.0,19.0,18.0,6.0,4.0,14.0,2.0,23.0,16.0,17.0,8.0,17.0,5.0
17:19:00.0,29.0,25.0,1.0,6.0,19.0,29.0,23.0,3.0,20.0,1.0,20.0,4.0
17:19:01.0,72.0,,,,,30.0,,,,,,
17:19:02.0,5.0,10.0,4.0,,10.0,8.0,5.0,,,5.0,,4.0
17:19:03.0,4.0,17.0,95.0,,17.0,,30.0,148.0,,31.0,,30.0
17:19:04.0,15.0,3.0,8.0,,3.0,86.0,1.0,5.0,,,,1.0
17:19:05.0,7.0,,,,,20.0,,,,,,
17:19:06.0,8.0,14.0,52.0,3.0,11.0,25.0,37.0,56.0,,39.0,,38.0
17:19:07.0,15.0,58.0,50.0,35.0,23.0,14.0,101.0,28.0,75.0,23.0,76.0,25.0
17:19:08.0,32.0,7.0,,7.0,,26.0,4.0,,4.0,,4.0,
17:19:09.0,19.0,9.0,7.0,,9.0,12.0,4.0,24.0,,5.0,,4.0
17:19:10.0,21.0,40.0,82.0,25.0,15.0,31.0,52.0,23.0,26.0,27.0,26.0,27.0
17:19:11.0,65.0,32.0,11.0,28.0,4.0,27.0,19.0,5.0,11.0,7.0,11.0,8.0
17:19:12.0,8.0,,,,,60.0,,,,,,
17:19:13.0,16.0,19.0,13.0,7.0,12.0,23.0,29.0,3.0,19.0,10.0,19.0,8.0
17:19:14.0,37.0,55.0,7.0,33.0,22.0,22.0,15.0,16.0,6.0,10.0,6.0,9.0
17:19:15.0,36.0,11.0,,11.0,,17.0,5.0,,5.0,,5.0,
17:19:16.0,44.0,9.0,4.0,,9.0,5.0,3.0,6.0,,2.0,,3.0
17:19:17.0,26.0,17.0,71.0,2.0,15.0,8.0,6.0,14.0,,6.0,,7.0
17:19:18.0,25.0,4.0,6.0,,4.0,50.0,14.0,1.0,13.0,1.0,13.0,1.0
17:19:19.0,13.0,,,,,15.0,,,,,,
17:19:20.0,5.0,12.0,11.0,,12.0,31.0,7.0,14.0,2.0,6.0,2.0,4.0
17:19:21.0,8.0,66.0,52.0,46.0,20.0,40.0,21.0,22.0,4.0,16.0,4.0,20.0
17:19:22.0,20.0,6.0,,6.0,,84.0,1.0,,1.0,,1.0,
17:19:23.0,13.0,13.0,14.0,,13.0,7.0,14.0,1.0,,13.0,,11.0
17:19:24.0,6.0,23.0,7.0,8.0,15.0,5.0,17.0,3.0,14.0,3.0,14.0,3.0
17:19:25.0,52.0,39.0,4.0,35.0,4.0,55.0,12.0,3.0,11.0,1.0,11.0,1.0
17:19:26.0,50.0,,,,,54.0,,,,,,
17:19:27.0,13.0,21.0,8.0,10.0,11.0,10.0,2.0,,1.0,1.0,1.0,2.0
17:19:28.0,17.0,31.0,25.0,11.0,20.0,52.0,11.0,69.0,2.0,9.0,2.0,9.0
17:19:29.0,49.0,2.0,,2.0,,6.0,,,,,,
17:19:30.0,50.0,7.0,36.0,,7.0,14.0,2.0,24.0,,2.0,,2.0
17:19:31.0,1.0,27.0,155.0,6.0,21.0,,25.0,144.0,,26.0,,24.0
17:19:32.0,4.0,9.0,4.0,4.0,5.0,3.0,12.0,26.0,7.0,4.0,7.0,5.0
17:19:33.0,6.0,,,,,10.0,,,,,,
17:19:34.0,5.0,28.0,12.0,18.0,10.0,12.0,19.0,10.0,14.0,5.0,14.0,6.0
17:19:35.0,19.0,125.0,8.0,108.0,17.0,29.0,99.0,10.0,87.0,17.0,87.0,13.0
17:19:36.0,13.0,4.0,,4.0,,30.0,17.0,,19.0,,17.0,
17:19:37.0,7.0,8.0,,,8.0,69.0,8.0,2.0,,8.0,,7.0
17:19:38.0,19.0,30.0,12.0,9.0,21.0,1.0,60.0,5.0,9.0,50.0,9.0,50.0
17:19:39.0,43.0,8.0,7.0,,8.0,25.0,33.0,19.0,3.0,25.0,3.0,30.0
17:19:40.0,42.0,,,,,44.0,,,,,,
17:19:41.0,51.0,9.0,22.0,,9.0,42.0,8.0,25.0,,8.0,,9.0
17:19:42.0,21.0,21.0,77.0,3.0,18.0,10.0,18.0,52.0,1.0,16.0,1.0,16.0
17:19:43.0,13.0,1.0,,1.0,,2.0,11.0,,12.0,,13.0,
17:19:44.0,10.0,7.0,79.0,,7.0,,1.0,45.0,,2.0,,1.0
17:19:45.0,17.0,37.0,51.0,15.0,22.0,,39.0,39.0,15.0,23.0,15.0,24.0
17:19:46.0,7.0,54.0,45.0,46.0,8.0,25.0,34.0,22.0,25.0,8.0,26.0,7.0
17:19:47.0,9.0,,,,,16.0,,,,,,
17:19:48.0,,53.0,,46.0,7.0,5.0,32.0,6.0,29.0,3.0,29.0,3.0
17:19:49.0,20.0,49.0,22.0,29.0,20.0,28.0,30.0,77.0,19.0,11.0,19.0,11.0
17:19:50.0,28.0,28.0,,28.0,,48.0,17.0,,17.0,,17.0,
17:19:51.0,6.0,7.0,3.0,,7.0,12.0,8.0,22.0,,8.0,,8.0
17:19:52.0,21.0,22.0,26.0,,22.0,48.0,10.0,19.0,2.0,8.0,2.0,8.0
17:19:53.0,38.0,21.0,10.0,14.0,7.0,51.0,44.0,3.0,43.0,1.0,43.0,2.0
17:19:54.0,41.0,,,,,11.0,,,,,,
17:19:55.0,19.0,6.0,2.0,3.0,3.0,7.0,31.0,,21.0,10.0,21.0,8.0
17:19:56.0,31.0,34.0,71.0,9.0,25.0,25.0,53.0,62.0,3.0,51.0,2.0,51.0
17:19:57.0,57.0,2.0,,2.0,,55.0,1.0,,1.0,,1.0,
17:19:58.0,9.0,4.0,42.0,,4.0,11.0,8.0,17.0,,8.0,,9.0
17:19:59.0,5.0,23.0,41.0,,23.0,,33.0,38.0,,34.0,,32.0
17:20:00.0,30.0,20.0,2.0,11.0,9.0,48.0,18.0,3.0,17.0,5.0,14.0,7.0
17:20:01.0,45.0,,,,,17.0,,,,,,
17:20:02.0,16.0,44.0,,41.0,3.0,32.0,15.0,,15.0,,15.0,
17:20:03.0,19.0,45.0,32.0,20.0,25.0,31.0,15.0,7.0,13.0,2.0,13.0,2.0
17:20:04.0,55.0,2.0,,2.0,,29.0,3.0,,3.0,,3.0,
17:20:05.0,10.0,3.0,9.0,,3.0,21.0,1.0,1.0,,1.0,,2.0
17:20:06.0,33.0,24.0,48.0,,24.0,27.0,39.0,29.0,,33.0,,35.0
17:20:07.0,14.0,17.0,11.0,8.0,9.0,25.0,5.0,29.0,2.0,3.0,2.0,3.0
17:20:08.0,6.0,,,,,32.0,,,,,,
17:20:09.0,7.0,4.0,3.0,3.0,1.0,15.0,1.0,1.0,,1.0,,1.0
17:20:10.0,19.0,50.0,65.0,25.0,25.0,18.0,27.0,80.0,21.0,6.0,21.0,6.0
17:20:11.0,8.0,13.0,25.0,11.0,2.0,12.0,29.0,12.0,29.0,,29.0,
17:20:12.0,5.0,3.0,6.0,,3.0,19.0,,3.0,,,,
17:20:13.0,5.0,26.0,53.0,2.0,24.0,6.0,6.0,54.0,,6.0,,6.0
17:20:14.0,29.0,51.0,15.0,43.0,8.0,58.0,66.0,12.0,53.0,14.0,53.0,13.0
17:20:15.0,26.0,25.0,,25.0,,18.0,12.0,,12.0,,12.0,
17:20:16.0,14.0,5.0,4.0,3.0,2.0,35.0,5.0,12.0,1.0,3.0,1.0,4.0
17:20:17.0,2.0,43.0,75.0,18.0,25.0,44.0,38.0,84.0,19.0,20.0,19.0,20.0
17:20:18.0,66.0,16.0,2.0,15.0,1.0,10.0,11.0,1.0,11.0,1.0,11.0,
17:20:19.0,23.0,4.0,9.0,,4.0,18.0,3.0,5.0,,2.0,,3.0
17:20:20.0,20.0,26.0,20.0,4.0,22.0,9.0,22.0,50.0,6.0,17.0,5.0,18.0
17:20:21.0,49.0,52.0,30.0,43.0,9.0,34.0,49.0,6.0,37.0,11.0,37.0,12.0
17:20:22.0,11.0,2.0,,2.0,,4.0,1.0,,1.0,,1.0,
17:20:23.0,13.0,1.0,14.0,,1.0,8.0,4.0,2.0,,4.0,,4.0
17:20:24.0,23.0,35.0,52.0,10.0,25.0,32.0,71.0,21.0,31.0,40.0,31.0,40.0
17:20:25.0,40.0,25.0,5.0,24.0,1.0,24.0,6.0,,5.0,2.0,5.0,
17:20:26.0,3.0,4.0,4.0,,4.0,14.0,8.0,,,8.0,,8.0
17:20:27.0,6.0,24.0,65.0,,24.0,31.0,29.0,75.0,,27.0,,28.0
17:20:28.0,46.0,42.0,16.0,33.0,9.0,11.0,1.0,4.0,1.0,,1.0,
17:20:29.0,23.0,5.0,,5.0,,15.0,,,,,,
17:20:30.0,13.0,3.0,,3.0,,39.0,,,,,,1.0
17:20:31.0,34.0,59.0,65.0,36.0,23.0,31.0,71.0,100.0,40.0,32.0,40.0,31.0
17:20:32.0,6.0,13.0,9.0,9.0,4.0,44.0,6.0,5.0,3.0,2.0,3.0,2.0
17:20:33.0,,1.0,2.0,,1.0,4.0,1.0,1.0,,1.0,,2.0
17:20:34.0,37.0,26.0,71.0,,26.0,18.0,32.0,62.0,,33.0,,31.0
17:20:35.0,31.0,49.0,4.0,40.0,9.0,14.0,52.0,14.0,45.0,7.0,44.0,9.0
17:20:36.0,41.0,7.0,,7.0,,32.0,4.0,,4.0,,4.0,
17:20:37.0,5.0,2.0,,2.0,,30.0,1.0,,1.0,,1.0,
17:20:38.0,26.0,36.0,47.0,19.0,17.0,18.0,63.0,45.0,41.0,22.0,41.0,22.0
17:20:39.0,32.0,11.0,2.0,4.0,7.0,31.0,6.0,1.0,6.0,3.0,5.0,1.0
17:20:40.0,28.0,1.0,,,1.0,18.0,,,,,,
17:20:41.0,31.0,25.0,12.0,,25.0,27.0,12.0,12.0,,11.0,,14.0
17:20:42.0,53.0,27.0,7.0,14.0,13.0,63.0,39.0,12.0,25.0,13.0,25.0,11.0
17:20:43.0,17.0,1.0,,1.0,,15.0,,,,,,
17:20:44.0,12.0,,,,,15.0,,,,,,
17:20:45.0,35.0,28.0,65.0,11.0,17.0,18.0,37.0,70.0,12.0,23.0,12.0,25.0
17:20:46.0,39.0,13.0,2.0,5.0,8.0,7.0,11.0,2.0,11.0,,11.0,
17:20:47.0,6.0,,,,,18.0,,,,1.0,,
17:20:48.0,2.0,26.0,97.0,,26.0,35.0,24.0,91.0,,23.0,,24.0
17:20:49.0,28.0,41.0,28.0,28.0,13.0,6.0,43.0,37.0,25.0,19.0,25.0,19.0
17:20:50.0,9.0,1.0,,1.0,,5.0,,,,,,
17:20:51.0,10.0,,,,,29.0,,,,,,
17:20:52.0,32.0,76.0,38.0,60.0,16.0,51.0,55.0,35.0,44.0,13.0,43.0,12.0
17:20:53.0,42.0,29.0,3.0,21.0,8.0,50.0,23.0,7.0,19.0,5.0,18.0,5.0
17:20:54.0,5.0,,,,,40.0,,,,,,
17:20:55.0,29.0,24.0,4.0,,24.0,25.0,29.0,25.0,,30.0,,28.0
17:20:56.0,45.0,39.0,44.0,27.0,12.0,3.0,60.0,44.0,24.0,32.0,24.0,39.0
17:20:57.0,34.0,3.0,,3.0,,21.0,7.0,,7.0,,7.0,
17:20:58.0,17.0,,,,,4.0,,,,,,
17:20:59.0,27.0,20.0,113.0,1.0,19.0,4.0,47.0,61.0,10.0,36.0,10.0,35.0
17:21:00.0,2.0,9.0,37.0,,9.0,4.0,9.0,34.0,,9.0,,8.0
17:21:01.0,12.0,,,,,7.0,,,,,,
17:21:02.0,,22.0,44.0,,22.0,9.0,12.0,48.0,,12.0,,14.0
17:21:03.0,31.0,65.0,2.0,54.0,11.0,33.0,37.0,1.0,30.0,8.0,30.0,7.0
17:21:04.0,5.0,15.0,,15.0,,69.0,24.0,,24.0,,24.0,
17:21:05.0,6.0,,,,,53.0,,,,,,
17:21:06.0,16.0,59.0,17.0,39.0,20.0,24.0,50.0,6.0,28.0,23.0,27.0,22.0
17:21:07.0,43.0,9.0,12.0,,9.0,23.0,6.0,6.0,1.0,5.0,1.0,5.0
17:21:08.0,85.0,,,,,65.0,,,,,,
17:21:09.0,50.0,23.0,15.0,,23.0,26.0,13.0,18.0,,12.0,,13.0
17:21:10.0,54.0,18.0,6.0,6.0,12.0,9.0,4.0,16.0,2.0,2.0,2.0,1.0
17:21:11.0,20.0,8.0,,8.0,,29.0,3.0,,3.0,,3.0,
17:21:12.0,49.0,,,,,1.0,,,,,,
17:21:13.0,30.0,25.0,17.0,6.0,19.0,4.0,29.0,14.0,4.0,24.0,4.0,26.0
17:21:14.0,6.0,11.0,29.0,1.0,10.0,19.0,8.0,27.0,1.0,7.0,1.0,6.0
17:21:15.0,20.0,,,,,51.0,,,,,,
17:21:16.0,1.0,22.0,80.0,,22.0,6.0,23.0,104.0,,23.0,,24.0
17:21:17.0,4.0,12.0,22.0,1.0,11.0,,16.0,45.0,,18.0,,15.0
17:21:18.0,13.0,4.0,,4.0,,34.0,5.0,,5.0,,5.0,
17:21:19.0,33.0,,,,,64.0,,,,,,
17:21:20.0,12.0,78.0,14.0,59.0,19.0,31.0,89.0,9.0,74.0,14.0,73.0,17.0
17:21:21.0,4.0,17.0,18.0,6.0,11.0,26.0,29.0,33.0,13.0,18.0,12.0,17.0
17:21:22.0,30.0,,,,,68.0,,,,,,
17:21:23.0,29.0,20.0,18.0,,20.0,22.0,35.0,30.0,,36.0,,36.0
17:21:24.0,87.0,22.0,11.0,8.0,14.0,5.0,21.0,26.0,7.0,12.0,7.0,13.0
17:21:25.0,46.0,12.0,,12.0,,47.0,19.0,,19.0,,19.0,
17:21:26.0,48.0,,,,,12.0,,,,,,
17:21:27.0,24.0,25.0,38.0,9.0,16.0,1.0,46.0,57.0,25.0,24.0,24.0,23.0
17:21:28.0,1.0,14.0,109.0,,14.0,19.0,20.0,46.0,,15.0,,18.0
17:21:30.0,,20.0,112.0,,20.0,,33.0,38.0,,33.0,,33.0
17:21:31.0,3.0,27.0,4.0,16.0,11.0,,21.0,5.0,21.0,1.0,21.0,1.0
17:21:32.0,22.0,73.0,1.0,70.0,3.0,25.0,33.0,,34.0,,33.0,
17:21:33.0,,,,,,33.0,,,,,,
17:21:34.0,26.0,56.0,10.0,40.0,16.0,,21.0,30.0,15.0,6.0,15.0,6.0
17:21:35.0,20.0,13.0,23.0,,13.0,50.0,4.0,1.0,,4.0,,5.0
17:21:36.0,58.0,1.0,,1.0,,122.0,,,,,,
17:21:37.0,30.0,20.0,9.0,,20.0,17.0,2.0,16.0,,3.0,,1.0
17:21:38.0,16.0,17.0,1.0,7.0,10.0,11.0,19.0,9.0,18.0,1.0,18.0,1.0
17:21:39.0,42.0,21.0,,17.0,4.0,55.0,1.0,3.0,,1.0,,1.0
17:21:40.0,97.0,,,,,,,,,,,
17:21:41.0,16.0,21.0,3.0,6.0,15.0,,14.0,17.0,12.0,2.0,12.0,3.0
17:21:42.0,24.0,14.0,2.0,1.0,13.0,20.0,22.0,5.0,9.0,14.0,9.0,12.0
17:21:43.0,42.0,,,,,103.0,3.0,,3.0,,3.0,
17:21:44.0,,22.0,11.0,,22.0,,45.0,76.0,,41.0,,44.0
17:21:45.0,5.0,1.0,25.0,,1.0,,3.0,8.0,,4.0,,3.0
17:21:46.0,,12.0,53.0,,12.0,,18.0,67.0,,18.0,,18.0
17:21:47.0,49.0,,,,,16.0,,,,,,
17:21:48.0,14.0,19.0,80.0,3.0,16.0,,64.0,100.0,13.0,50.0,13.0,51.0
17:21:49.0,1.0,22.0,31.0,9.0,13.0,48.0,12.0,6.0,3.0,10.0,4.0,10.0
17:21:50.0,11.0,44.0,,44.0,,57.0,51.0,,50.0,,51.0,
17:21:51.0,16.0,17.0,39.0,,17.0,45.0,11.0,35.0,,14.0,,13.0
17:21:52.0,26.0,50.0,,50.0,,12.0,57.0,,56.0,1.0,57.0,2.0
17:21:53.0,16.0,42.0,29.0,25.0,17.0,30.0,67.0,45.0,6.0,59.0,6.0,57.0
17:21:54.0,7.0,,,,,15.0,,,,,,
17:21:55.0,53.0,44.0,25.0,27.0,17.0,7.0,36.0,46.0,28.0,7.0,28.0,6.0
17:21:56.0,24.0,13.0,144.0,,13.0,18.0,10.0,39.0,,10.0,,10.0
17:21:57.0,5.0,,,,,,,,,,,
17:21:58.0,6.0,14.0,42.0,,14.0,3.0,44.0,17.0,,46.0,,45.0
17:21:59.0,27.0,11.0,,11.0,,34.0,25.0,,25.0,,25.0,
17:22:00.0,14.0,79.0,8.0,61.0,18.0,25.0,21.0,1.0,16.0,4.0,16.0,5.0
17:22:01.0,,,,,,65.0,,,,,,
17:22:02.0,22.0,37.0,2.0,18.0,19.0,,15.0,5.0,4.0,10.0,4.0,10.0
17:22:03.0,44.0,13.0,11.0,,13.0,25.0,1.0,15.0,,1.0,,1.0
17:22:04.0,35.0,8.0,,8.0,,78.0,1.0,,1.0,,1.0,
17:22:05.0,65.0,14.0,34.0,,14.0,3.0,10.0,4.0,,10.0,,10.0
17:22:06.0,10.0,1.0,,1.0,,4.0,3.0,,3.0,,4.0,
17:22:07.0,15.0,29.0,37.0,11.0,18.0,87.0,18.0,,15.0,3.0,15.0,3.0
17:22:08.0,24.0,,,,,18.0,,,,,,
17:22:09.0,6.0,33.0,30.0,15.0,18.0,5.0,19.0,8.0,3.0,17.0,3.0,16.0
17:22:10.0,2.0,14.0,6.0,,14.0,17.0,3.0,20.0,,2.0,,3.0
17:22:11.0,85.0,,,,,73.0,,,,,,
17:22:12.0,13.0,11.0,11.0,,11.0,5.0,2.0,35.0,,2.0,,2.0
17:22:13.0,11.0,20.0,4.0,17.0,3.0,,5.0,8.0,4.0,1.0,4.0,
17:22:14.0,10.0,22.0,62.0,4.0,18.0,59.0,12.0,17.0,14.0,,12.0,
17:22:15.0,43.0,,,,,43.0,,,,,,
17:22:16.0,7.0,20.0,49.0,3.0,17.0,8.0,21.0,40.0,20.0,2.0,20.0,1.0
17:22:17.0,2.0,15.0,2.0,,15.0,56.0,1.0,5.0,,,,1.0
17:22:18.0,58.0,29.0,,29.0,,51.0,12.0,,12.0,,12.0,
17:22:19.0,38.0,10.0,3.0,,10.0,23.0,3.0,23.0,,3.0,,3.0
17:22:20.0,18.0,32.0,4.0,29.0,3.0,1.0,32.0,8.0,30.0,2.0,30.0,3.0
17:22:21.0,19.0,20.0,43.0,1.0,19.0,42.0,14.0,54.0,1.0,12.0,1.0,12.0
17:22:22.0,34.0,,,,,42.0,,,,,,
17:22:23.0,26.0,17.0,13.0,3.0,14.0,19.0,24.0,5.0,21.0,3.0,21.0,3.0
17:22:24.0,4.0,17.0,8.0,,17.0,14.0,10.0,4.0,,9.0,,11.0
17:22:25.0,49.0,33.0,,33.0,,49.0,31.0,,32.0,,31.0,
17:22:26.0,19.0,8.0,6.0,,8.0,10.0,7.0,,,8.0,,6.0
17:22:27.0,27.0,16.0,3.0,12.0,4.0,41.0,11.0,,5.0,7.0,5.0,6.0
17:22:28.0,14.0,28.0,57.0,8.0,20.0,20.0,26.0,23.0,4.0,20.0,4.0,24.0
17:22:29.0,26.0,,,,,38.0,,,,,,
17:22:30.0,5.0,8.0,85.0,3.0,5.0,23.0,20.0,49.0,,19.0,,18.0
17:22:31.0,7.0,29.0,89.0,,29.0,11.0,12.0,65.0,,12.0,,12.0
17:22:32.0,2.0,10.0,,10.0,,21.0,,,,,,
17:22:33.0,12.0,8.0,3.0,,8.0,1.0,1.0,10.0,,1.0,,1.0
17:22:34.0,20.0,64.0,5.0,59.0,5.0,16.0,35.0,8.0,35.0,,35.0,1.0
17:22:35.0,10.0,79.0,68.0,58.0,21.0,22.0,54.0,42.0,43.0,11.0,43.0,10.0
17:22:36.0,,,,,,43.0,,,,,,
17:22:37.0,1.0,7.0,1.0,1.0,6.0,7.0,4.0,,4.0,,4.0,
17:22:38.0,19.0,33.0,72.0,5.0,28.0,27.0,38.0,79.0,6.0,33.0,6.0,33.0
17:22:39.0,63.0,42.0,12.0,39.0,3.0,34.0,30.0,4.0,23.0,6.0,25.0,5.0
17:22:40.0,21.0,6.0,,,6.0,18.0,1.0,3.0,,2.0,,1.0
17:22:41.0,8.0,4.0,4.0,,4.0,2.0,3.0,,,4.0,,3.0
17:22:42.0,21.0,68.0,43.0,48.0,20.0,14.0,52.0,65.0,30.0,21.0,29.0,23.0
17:22:43.0,10.0,12.0,,12.0,,13.0,4.0,,4.0,,4.0,
17:22:44.0,6.0,2.0,22.0,,2.0,,17.0,12.0,1.0,15.0,2.0,16.0
17:22:45.0,13.0,27.0,25.0,,27.0,25.0,24.0,23.0,1.0,25.0,,22.0
17:22:46.0,28.0,38.0,28.0,31.0,7.0,81.0,39.0,9.0,34.0,3.0,36.0,5.0
17:22:47.0,4.0,4.0,13.0,,4.0,7.0,4.0,10.0,,5.0,,4.0
17:22:48.0,,4.0,18.0,,4.0,,9.0,15.0,,10.0,,9.0
17:22:49.0,21.0,33.0,30.0,12.0,21.0,13.0,21.0,16.0,11.0,9.0,11.0,10.0
17:22:50.0,51.0,26.0,,26.0,,83.0,9.0,,9.0,,9.0,
17:22:51.0,7.0,1.0,9.0,,1.0,29.0,7.0,12.0,1.0,5.0,1.0,6.0
17:22:52.0,7.0,42.0,59.0,13.0,29.0,30.0,46.0,57.0,11.0,36.0,11.0,33.0
17:22:53.0,6.0,19.0,13.0,12.0,7.0,20.0,6.0,3.0,2.0,3.0,2.0,4.0
17:22:54.0,41.0,4.0,4.0,,4.0,15.0,,,,,,
17:22:55.0,16.0,14.0,6.0,9.0,5.0,5.0,11.0,1.0,11.0,,11.0,
17:22:56.0,30.0,51.0,134.0,27.0,24.0,16.0,55.0,49.0,33.0,24.0,32.0,23.0
17:22:57.0,20.0,4.0,,4.0,,17.0,,,,,,
17:22:58.0,1.0,5.0,,4.0,1.0,22.0,,,,,,
17:22:59.0,8.0,35.0,26.0,6.0,29.0,6.0,9.0,34.0,1.0,7.0,1.0,8.0
17:23:00.0,27.0,52.0,5.0,46.0,6.0,30.0,26.0,7.0,26.0,1.0,26.0,
17:23:01.0,11.0,3.0,4.0,,3.0,8.0,3.0,4.0,,2.0,,3.0
17:23:02.0,16.0,9.0,14.0,,9.0,77.0,1.0,3.0,,1.0,,1.0
17:23:03.0,11.0,36.0,11.0,15.0,21.0,32.0,23.0,8.0,17.0,6.0,17.0,6.0
17:23:04.0,23.0,2.0,,2.0,,22.0,,,,,,
17:23:05.0,8.0,4.0,,3.0,1.0,5.0,1.0,,1.0,,2.0,
17:23:06.0,52.0,41.0,7.0,11.0,30.0,53.0,11.0,30.0,4.0,7.0,3.0,7.0
17:23:07.0,37.0,15.0,3.0,11.0,4.0,42.0,10.0,5.0,8.0,3.0,8.0,4.0
17:23:08.0,19.0,5.0,4.0,,5.0,32.0,7.0,,,6.0,,5.0
17:23:09.0,,6.0,6.0,,6.0,13.0,4.0,3.0,,5.0,,5.0
17:23:10.0,44.0,23.0,86.0,2.0,21.0,6.0,34.0,32.0,6.0,27.0,6.0,28.0
17:23:11.0,36.0,3.0,,3.0,,16.0,4.0,,4.0,,5.0,
17:23:12.0,11.0,2.0,9.0,,2.0,6.0,5.0,2.0,,4.0,,5.0
17:23:13.0,2.0,28.0,80.0,,28.0,1.0,32.0,121.0,,34.0,,31.0
17:23:14.0,4.0,26.0,4.0,20.0,6.0,6.0,11.0,4.0,8.0,1.0,8.0,3.0
17:23:15.0,2.0,5.0,3.0,,5.0,1.0,1.0,5.0,,1.0,,1.0
17:23:16.0,3.0,7.0,13.0,,7.0,14.0,5.0,16.0,,5.0,,4.0
17:23:17.0,12.0,66.0,40.0,46.0,20.0,38.0,98.0,58.0,77.0,21.0,74.0,24.0
17:23:18.0,,,,,,16.0,,,,,,
17:23:19.0,,2.0,1.0,,2.0,12.0,,,,,,1.0
17:23:20.0,15.0,41.0,13.0,13.0,28.0,17.0,28.0,24.0,16.0,12.0,16.0,11.0
17:23:21.0,84.0,16.0,4.0,11.0,5.0,51.0,39.0,,37.0,6.0,35.0,4.0
17:23:22.0,16.0,5.0,3.0,,5.0,19.0,2.0,,,1.0,,3.0
17:23:23.0,10.0,7.0,3.0,1.0,6.0,36.0,1.0,2.0,,2.0,,
17:23:24.0,31.0,23.0,19.0,3.0,20.0,9.0,28.0,37.0,6.0,18.0,6.0,25.0
17:23:25.0,66.0,3.0,,3.0,,8.0,,,,,,
17:23:26.0,7.0,2.0,,,2.0,7.0,4.0,5.0,,7.0,,1.0
17:23:27.0,30.0,30.0,56.0,3.0,27.0,10.0,26.0,42.0,1.0,23.0,1.0,25.0
17:23:28.0,10.0,10.0,13.0,3.0,7.0,15.0,25.0,8.0,10.0,15.0,10.0,15.0
17:23:29.0,3.0,7.0,21.0,,7.0,4.0,10.0,3.0,,9.0,,10.0
17:23:30.0,4.0,6.0,11.0,,6.0,1.0,15.0,16.0,3.0,12.0,3.0,12.0
17:23:31.0,1.0,19.0,46.0,3.0,16.0,3.0,30.0,61.0,3.0,28.0,3.0,30.0
17:23:32.0,7.0,1.0,,1.0,,39.0,2.0,,2.0,,2.0,
17:23:33.0,,3.0,2.0,,3.0,47.0,5.0,6.0,,6.0,,3.0
17:23:34.0,3.0,36.0,27.0,6.0,30.0,5.0,17.0,40.0,7.0,9.0,6.0,11.0
